id	message	like_count
768494520168447_769181796754259	18	Porque PT não mudou o Brasil pra melhor enquanto estava no poder,,,,quer outra chance pra que???? Pra roubar +++++????? O Brasil acordou,,,, CORRUPÇÃO NUNCA +++++!!!!!!!!
768494520168447_769012813449951	17	Hallelujah!
Deus no controle!
Vamos eleger Haddad nosso Presidente do Brasil!
768494520168447_134526817507042	13	Graças  a Deus eu tive o privilégio de conviver com o período  do governo Lula! E infelizmente o desprazer de assistir os governos anteriores.As nulidades  Que se sucederam desde o início  do economicamente incompetente regime militar.O fracassado governo SARNEY,O governo Collor de Mello que foi parecido com o está pintando ai com esse bolsolixo ,é por fim um não  menos fracassado FHC.MUDOU DA ÁGUA PRA O VINHO COM LULA.MAS TAVA BOM DEMAIS  PARA SER VERDADE ,QUE IA CONTINUAR POR MAIS UNS 30ANOS.DERAM UM GEITO DE ESTRAGAR TUDO,.......MAS COM HADDAD 13 VAI VOLTAR DE DEUS QUIZER!
768494520168447_179414799606773	13	Bando de petista cego não é atoa que somos uns dos pais mas pobre do mundo isso é culpa desse tipo de gente que não inxerga a verdade.
768494520168447_241347469874729	14	Rapaz se vcs quiserem conhecer a Venezuela 🇻🇪 Cuba 🇨🇺 vai passar férias lá... se gostar até pode ficar por lá e viver uma vida próspera lá 😂😂😂. Mais não vamos trazer este modelo pra cá não 👎 vamos nos espelhar em país de primeiro mundo que tal? Se Deus estiver conosco vamos eleger qq coisa que nos afaste da esquerda e principalmente do PT. Um abraço
768494520168447_768981833453049	14	a camisa azul como de costume, beija pobre, pega criança no colo, come pastel e a musiquinha pra emocionar! kkkkk depois chega em casa e toma um banho de q.boa para desinfetar da pobreza!
768494520168447_768820303469202	12	Bom se ganharem as eleições o primeiro projeto que vão fazer a noite pra ninguém ver é soltar Lula
768494520168447_122762452025659	11	Me surgiu uma dúvida:

Quando Haddad fala em "RECONSTRUIR" o Brasil, quem foi que destruiu??
768494520168447_529733200808596	11	Ninguém e bobó veja no tempo do lula como era nalize bem ie  13.
768494520168447_108818496761810	10	Jamais. O choro é livre nunca mais PT daqui 4 anos teremos o resultado de um governo militar afinal vivemos na democracia podemos mudar quando quiser
768494520168447_1895079817467838	9	Responda-me uma coisa ! Você como prefeito de São Paulo não fez nada Lula e Dilma acabaram com o Brasil e você vêm dizer que vai consertar o Brasil. Você deve achar que todo brasileiro é burro.
768494520168447_768975350120364	14	❤❤⭐⭐13⭐⭐❤❤
#haddadpresidente 
#manunojaburu 
#vaidarPT 
#oBrasilfelizdenovo
768494520168447_768832020134697	12	Os bolsominions estão realizando uma ação maciça nas redes e no whatsapp nesta última semana. Vamos pra cima!!! #Haddad13 presidente!!!
768494520168447_153917765564259	7	O povo gosta mesmo de viver iludido o pt acabou com o Brasil  eles mesmo que tava no poder. A gora disse quer trazer  o Brasil de volta. Kkk
768494520168447_768605903490642	28	O Brasil tem Jeito 13+4!
768494520168447_328143784659077	6	Fernando Haddad presidente e 13 nele o melhor  que eu vejo para governar o Brasil
768494520168447_268540970459719	4	Haddad  eu e minha família  votamos em você no primeiro  turno,e agora  catos votar novamente  no segundo, só  vai dar você se Deus  quis e,eu sei que ele quer  o melhor para  nós.  É  13e o Brasil  feliz  de novo.
768494520168447_1971943029773515	7	Cara sai com 6% de aprovação como Prefeito, e agora vem querer ser Presidente
768494520168447_741326816240573	8	Oxe😧este cara tá falando de quem mesmo? mais se o governo anterior e o atual foi e está sendo o PT.de quem mesmo ele fala 😮
768494520168447_287259338550617	11	Volta PT quero ver a mesa dos Brasileiros cheia dinovo  convida  parentes e amigos vote 13
768494520168447_453213915200539	9	Vai faltar cadeia pra botar todos esses petralhaz na cadeia bando de corruptos kkk
768494520168447_768970536787512	5	So pode votar no Haddad, quem lula e Dilma tiraram  da pobreza eu ficou rico
768494520168447_281358462474731	13	Haddad Presidente  ,13 Confirma  repetirei 13 quantas vezes forem preciso .Lula Livre!
768494520168447_768535776830988	27	Uma coisa é certa com Haddad só queremos ver nosso país voltar a sorrir !!
768494520168447_1633064156797384	4	Deixem o presidiário que afundou o Brasil cumprir sua pena. Ajudem a reerguer este país. É o futuro dos seus filhos e netos que está em jogo. Não deixem que eles sofram os horrores de uma ditadura venezuelana.
768494520168447_308031486645752	6	Só não entendo se foi eles o PT que afundou o Brasil como eles vão resolver o problema que eles causaram ham?
768494520168447_481728692341137	3	Haddad ganha no Segundo turno tranquilo povão está com ele Brasil é democracia
768494520168447_301879020403190	3	Estão dizendo por aí que existem mais #elenão que #elesim, vamos ver.

#EleSim ❤
#EleNão 😡
768494520168447_453215638533700	4	Lula livre Lula inocente julgado politicamente pelo moro e comprades do trf4 para não concorrer as eleições presidenciais.  Bandidos sou pt sou esquerda sou hadad Lula da Silva e dai bandidos vã o me prender
768494520168447_769109630106936	10	Vota no Pete para obrazil crescer 13
768494520168447_768614240156475	9	Os brasileiros querem eleger Haddad para ele fezer campo de futebol para o Corinthians campo de futebol na Amazônia para os índios menos hospitais menos saúde assim como o Lula colocou Michel Temer vice da Dilma tá colocando o Haddad agora é isso que todos querem
768494520168447_1633126243457842	3	O brasil que vocês mesmo destruiu 
Se vcs ganha concerteza isso nao vai acontecer 
Ai que brasil acaba 🤣🤣🤣
768494520168447_768625483488684	5	senhor hadad estão dizendo que vossa merce tirou cobertor dos moradores de rua exijo que vc se manifeste em sua defesa sobre isto pois muitos acreditam em tudo que escuta eu voto 13 e vá ma responda pois isso pode acabar com candidatura.
768494520168447_703876996634287	4	Corrupção = PT. quem vota no pt não é mais vítima é cúmplice. Fica o recado.
768494520168447_438598933333413	1	Mais até agora foi.vocês que tavam dominado e não fizeram nada como que agora sabe que o Brasil têm jeito querem iludir o povo é só rindo mesmo kkkkkkkkkl
768494520168447_1862229737158578	1	Se o brasileiro tá sofrido não da pra entender.o governo Lula,Dilma  e temer não é este o governo ? Só agora que vai fazer um Brasil feliz., Eu não acredito ...
768494520168447_768531336831432	18	#Haddad presidente
768494520168447_708719156193732	1	Haddad vai ser nosso futuro presidente ele é competente, preparado vai fazer o Brasil ser feliz de novo #Haddad13
768494520168447_1203107463185333	1	Tem esperança sim mais não com PT e muito menos o Brasil sendo comandado do presídio o povo tá acordando
768494520168447_1191916984293205	1	É isso meu povo vamos a luta mostrar q temos e resistência parabéns ao povo nordestino pela lealdade ao PT primeiro presidente q olhou pelos nordestino, parabéns povo sofrido povo Leal
768494520168447_308046596644241	3	não sei aonde ta as pessoas que o PT tirou da pobreza, por ta tá a mesma miséria de sempre a pobreza se alastra cada dia mais
768494520168447_769028350115064	4	É povão, quando o país se tornar pior que a venezuela quero ver vcs tentar bater panela e nao ser detido pelo haddad kkkkkkk
768494520168447_541355116278232	3	O salário já é pouco ainda vem o PT e leva mais da metade em impostos.
768494520168447_334405220641786	5	Sai qui é sua Haddad você já estar eleito presidente no primeiro turno e 13nelis e Lula livre é Hdadd presidente!👍👏💐🌼🌻❤💙💖💝
768494520168447_177122429830068	0	Deus abençoe ke vc seja o novo presidente do Brasil ten ke ganhar Brasil precisa urgente un presidente responsável vamos Haddad
768494520168447_313829252734549	5	E Lula de manhã de tarde 

Toda hora e Lula 

Até minha sandália e Lula 

E 13  até o fim 

Se ele não ganhar sempre serei 13
768494520168447_768814080136491	4	Levaram o Mandiba para o cárcere por 28 Anos mais esqueceram de incarcerar seus ideais seu espírito de liderança assim e Luiz Inácio Lula da Silva o Lula só si prender todo povão Brasileiro
768494520168447_237965697076466	2	Psiu, psiu!
Esse post apareceu na minha linha do tempo e eu detesto hipocrisia, entenderam?
Em 2013 o Lula era presidente, no Brasil que eu vivo em 31/08/2016 eram aproximadamente 13 milhões de pobres pais de família desempregados e uma dívida de 3,3 TRILHÕES de reais, contra 680 bilhões de reais em 2002. 
A pergunta que não quer calar, porque deixaram a felicidade ir embora com tanto desemprego?
768494520168447_1927851130634181	2	Com 33 processos por corrupção, sendo 11 somente na lava-jato, Haddad vai para segundo turno!!
768494520168447_287220775221140	0	Haddad se eleito vai construir ciclovias pelo Brasil todo e criar o Bolsa Bicicleta 🤣
768494520168447_2136249476627801	2	Não vamos esquecer 14 milhões de desempregados. culpa de quem não soube governar pt Será que esse povo quer passar por tudo novamente?
768494520168447_768543946830171	14	#HaddadPresidentenoPrimeiroTurno
768494520168447_1053280384845837	2	Policia Federal que de veria ser só  de orgulho. Passou a ser Comitê  eleitoral  de um presidiário VERGONHA NACIONAL.
768494520168447_911860425674134	2	Partido responsável pelo maior escândalo de corrupção da história, meteram a mão no dinheiro público, seu chef vai mofar atrás das grades. #PTnuncamais
768494520168447_703923193296334	1	É bom se acostumar aqui, já sabe né, banho de sol aqui é raro, pois sem foro, é moro! Kkkkkk
768494520168447_479478325885225	2	É melhor jair se acostumando as pessoas do bem e trabalhadeiras querem  mudança. Já tem deputados mais votados e senador
768494520168447_287274945215723	2	Meu amigo acho que já acabou o seu remédio targa preta, junto com essa quadrilha chamada PT
768494520168447_769109370106962	2	Banbo de ladrao
768494520168447_259920678051838	2	Voce é apenas um boneco na mão. Do Lula não vai fazer nada e vai continuar fazendo ok ele quer
768494520168447_2235891033322775	2	Eu sou do pt mas copeiro nos
Vomos uni tudos nos unido jamais cerao vecidos que deus 
Abençoa. Tous nos eu entrego
Nao deus. Nos pt e13 13
768494520168447_279146372710435	0	Ninguém me respondeu porque não tem a bandeira do Brasil.so cor de sangue nazismo.
768494520168447_250859225774621	4	E amanhã meus queridos estamos juntos e13 na cabeça e no coração
768494520168447_768588153492417	11	Será que vai caber todos na CADEIA ??
768494520168447_532301137232384	1	como tu vai combater crime organizado mais tu recebe ordem de dentro da  cadeia???
768494520168447_532369353892229	0	Povo já deu a resposta pra Dilma pro Requião agora falta pro Lula é o addad .
768494520168447_768532310164668	15	Contra o coiso vote 1️⃣3️⃣✅
768494520168447_636206846773300	1	Kkkkk Haddad foi uma vergonha em Curitiba um fiasco total
768494520168447_247352815911737	1	Quando o PT roubava o gás era 35 hoje quê não roubar mais é 75 80  baixo 😂😂😂
768494520168447_947041798830539	1	Já votei no Lula ,mas não voto mais pois hoje vejo que fui enganado trabalho desde que m conheço por gente só pagamos impostos ''' casa vc paga valor de quatro no valor d uma, carro vc compra idem , sou representante comercial pago mais impostos do m sobra p pagar contas..
768494520168447_768532200164679	13	Contra fake Vote 13
768494520168447_1934795019899404	2	Não  fiquei  rica  no  governo  do  Lula  mas  consegui  comprar  minha  casa  meu  carro  e emprego  pra  mim  meu  marido  minha  filha  não  faltou
768494520168447_101104120846573	3	incrível fantástico extraordinário o mar vermelho de eleitores do haddad lula crescendo assustadoramente por este Brasil afora haddad  presidente  vice  manu  Lula  Nobel da  paz  amor  esperança  viva  a nossa  democracia facista golpista racista ditadura nunca mais Lula livre
768494520168447_308887513245976	1	Na verdade Lula realmente tirou milhões da pobreza e pôs tudo na conta dele. Vdd.
768494520168447_510676252740838	1	Acho que tem alguma coisa errada...

Como se vota num candidato em que toda a cúpula do Partido está PRESA,CONDENADA OU INVESTIGADA??

E a LEI FICHA LIMPA deve ser cumprida ou não??????

Acorda Gigante Adormecido

Alguém min diz aí....
768494520168447_1378256338976482	1	Quase vinte anos no poder e diz q vai mudar agora foram vcs q deixou o Brasil assim só quem não tem um pingo de senso pra cair nessa conversa fiada pelo amor de Deus acorda povo brasileiro #PTnuncamais
768494520168447_288603025198999	1	E 13  pelo direito de ir e vim pelo livro e não arma  pelo amor e não o ódio todos nos somos iguais nao o preconceito o bem e não o mal  por isso e 13 e Haddad
768494520168447_312965492827302	1	Quantos processos vc tem ? Se não me engano são 32 ? Única coisa q fez por São Paulo foi encher de radar a cada esquina .
768494520168447_1633262530110880	1	13 NELES Haddad ja dei meu voto o presidente vamos q vamos a vitória
768494520168447_343177232915226	1	Eu acho assim quem não for PT não precisa falar aqui  né. Só deve falar quem for PT como eu e outros que é 13..
768494520168447_1742717035855270	1	O engraçado é que as pessoas não sabem que votar no haddad significa VC ficar sem moradia futuramente, sem o seu celular, sem comida, etc....
768494520168447_2072018042819446	2	Deus vai fazer justiça vamos acreditar porquê deus e nosso pai estamos juntos haddad firme e fortes E  vamos vençer com às graças de deus
768494520168447_481208145711744	1	Ce acha que quem quer ensinar crianças  a prostituição  tem competencia pra governar paiz criança  indefesa inocentes sai pra lá
768494520168447_943859962476799	1	Quem vota no PT partido de um louco  que deu boa noite Cinderela e praticou uma amnésia coletiva nos pobres
768494520168447_1722050657922721	1	eh galera o IBOP falor q hdd ganha no seg turno o IBOP numca errou vamos q vamos pra cima
768494520168447_317430055735960	1	O eleitor brasileiro tem que para de ser corupito e não votar em corupito investigado pela justiça ⚖️🔨🤙
768494520168447_1633094920127641	3	O meu voto é 13 Tô saindo de casa agora para dar o meu voto
768494520168447_463094497510719	1	Bem um partido que da apoio a imoralidade e corrupção não merece o nosso voto.
768494520168447_768587266825839	4	Que legal então tá minha linda 13 muito lindo aí sim com respeito a todo mundo spoby escrito todos nós
768494520168447_2182358405315244	1	Tenho pena em ver uma pessoa que espera dias para uma consulta no SUS falar que vota no PT.
768494520168447_1927846793967948	1	Up pessoal porque eu sou contra o governo do PT não tenho nenhum preconceito contra gay contra lésbica Mas eu não quero ver a minha filha brincando de carrinho quando ela chegar em casa não quero que o meu filho quando chegar em casa para escola brinca de boneca. Porque os meus pais sempre me ensinou que homem ficou para beijar mulher e mulher para beijar homem. Up e que isso é abominável aos olhos de Deus. Lembrando que não sou nenhum religioso e nem estou aqui defendendo igrejas evangélicas up
768494520168447_768551950162704	14	Semeando ideias pra colher boas soluções!
Voto Haddad 1⃣3⃣✅❤🍀🇧🇷🌟🙏
768494520168447_177488273169731	1	Povo brasileiro pensar bem antes de escolher o candidato no segundo turno
768494520168447_276194336338206	1	Partido das trevas não ofendeu só os homens mais a Deus eles
Vão pagar bem caro por isso vai cai 1 por 1,
768494520168447_2421144508112635	2	Se de tecero turno eu vo no treze por que eu não guspo no prato que eu comi
768494520168447_2273789856176209	1	Se não teve jeito.esse tempo todo que estão ai fazendo merda vai ter agora há  nos poupe de tanta aresia
768494520168447_276669192980843	2	Passando pra avisar q Haddad cresce mais quando falam do PT ele ainda vai ser nosso presidente#13) sem chororô kkkkkkk
768494520168447_1927864987299462	1	Lula ta preso e Haddad dis a pesquisa que foi um dos piores prefeito de São Paulo
768494520168447_103765987271063	3	Estou com o nosso candidato.hadadd e familia.creo nele.em NOME DE JESUS.
768494520168447_146793522937630	1	iai não vamos ser em ganado so  Lula não tenhe outro cuidado ni quem vai os tempo era bom gasolina era barato muito em prego ele não vouta tamos ferrado mundo hoje muito brigando por gasolina eleição um a vez em 5 ano
768494520168447_266049994104407	0	Levanto meus olhos para os montes e pergunto:
De onde me vem o socorro?
O meu socorro vem do Senhor
Que fez o céu e a terra.
Salmos 121:1_2
768494520168447_1934325699946336	2	Tamo junto Haddad Manuela e Lula é nós é13 neles é Haddad é o cara é
768494520168447_448782592194676	1	Kkkkk o PT afundou o Brasil.agora quer mudar pra melhor uma vergonha
768494520168447_2084908894906181	0	Pobre pode comprar carro arrumar a casa construir onde andasse tinha uma obra por pequena que fosse
768494520168447_478932929293996	2	Pode prender o povo lá fora mas o povo nordestino não. nós somos livres para votar 13
768494520168447_545261865934502	2	Haddad ganhou o prêmio de melhor prefeito da América Latina,VAI LER G.H.Inacio
768494520168447_169917927247893	0	Só foi pro segundo turno. Por ter fraudado as urnas. Partido de corruptos, safados, pilantras.
768494520168447_103810457272929	0	Na frase: Haddad vai ao presídio pedir conselhos pro presidiário! Onde está o sujeito?
768494520168447_2183718185241568	0	Kkkkkkk o Brasil tem jeito!!! Vamos combater esses q 14 anos governam nosso país... 🤔🤔
768494520168447_1633106986793101	0	Porque não concertaram nesse tempo todo que governaram??🤔🤔 afundaram foi mais
768494520168447_768539670163932	13	#Haddad13❤️
768494520168447_543761362711878	0	Só a minerada tiver dormindo Dilma já foi em? O próximo e teu presidente
768494520168447_288346328557948	0	Então já  fez uma visitinha íntima para o luladrao hoje?? Aposto que sim! Vai se acostumando por que vai dividir cela com ele. 😎👉🏽🇧🇷
768494520168447_768579886826577	0	Viva Lula un héroe de verdad no un lame bota yanki viva Brasil un pueblo con huevos viva Fernando haddad el representante del pueblos brasileños
768494520168447_301622443900320	0	Não vamos deixa ninguém mexer nos nossos direitos trabalhista  È13 COMPANHEIROOOOO
768494520168447_582455192169917	0	É 13 companheirooooo não mexa no meu direitos trabalhista que daqui 4 anos é 13 de novo companheiroooo
768494520168447_1852573778145437	3	13 lula todo mundo trabalhava a gasolina tava lá em baixo 
..e 13 novamente
768494520168447_248341555855723	0	Fala o cara que É odiado e rejeito onde foi prefeito, onde deixou de cumprir o que prometeu.

Agora quer fazer o mesmo no Brasil todo.
768494520168447_1852686308134184	1	Voto HADDAD, com convicção, sem errar, sem medo e sem peso de consciência. Eu sou da plebe, sou do povão. Nunca fui da elite e nem desejo ser.
768494520168447_768534200164479	14	#VaiHaddad
768494520168447_768531500164749	12	1️⃣3️⃣✅
768494520168447_911780609015449	0	Ai sao tds brasileiros a bandeira é do partido assim como times exeplo corinthians
768494520168447_302357037022462	0	Haddad é presidente dopovo brasileiro o povo que Haddad presidente eu amor Haddad e lula boa noite Haddad um beijo meu amor
768494520168447_254130531962408	0	Já foi na visita íntima? Tô achando que isso queima que tosta kkkkk
768494520168447_248379439185268	0	A havan esta dando 50/ de desconto para passagem de avião para Venezuela. Fiquem a vontade povo não estraguem nosso país não. ..
768494520168447_347643549141531	0	Ê o que eu percebo que tem milhões de diplomas que não são legais e o pessoal  entrou na Faculdade como ui?????
768494520168447_911883795671797	0	O pt não crio  Góes nem bosteis nem luz p todos  tudo já tinha desd  a época de minha  vó
768494520168447_1793143560805294	0	Cuidado ele tá querendo te dar o
Livrinho tá linda pede papai e mamãe pra não votar nele
768494520168447_345660872851059	0	Eles sao fera em marketing
Capaz que tinha 200 pessoas e eles posta como se tivesse um milhão kkk
768494520168447_936250473232486	0	O país estava sobe o comando do PT por 14 anos e vimos no que deu por daria novamente meu voto de confiança num partido desse
768494520168447_253352585367574	0	Passando vergonha... vai ser a eleição com a maior rejeição da história de um candidato!!
768494520168447_465119333981891	0	A poucos dias temer tava falando  do haddad.agora ta juntinho
768494520168447_2112264629088126	0	Você  está  sertinha querida nunca esperava nosso brasilficaria assim o pobre cada vez mais pobre e os dadroes do dinhero publico cada vez mas ricos
768494520168447_2149180105324074	0	Calma Haddad daqui alguns dias vc vai pra Curitiba e fica la
768494520168447_266039200772153	0	Será que o povo quando vair no comisio do pt vai trocar de côr as camisas e bandeira deles tô muito curioso
768494520168447_1191912140960356	0	E vc Haddad... Parece mulher de presidiário.. eh tanta visita íntima......
768494520168447_340931599803048	0	A faculdade Fábio o carro devolveu para o banco a casa tambem
768494520168447_240644946606659	0	Vamos que vamos os gravatinhas estão com pouquinho de medonho de nós ganarmos as eleições dia 28
768494520168447_158148745123729	0	E claro  ne que vces mesmo estragô de saber onde ta nè . O erro  menos dessa vez
768494520168447_1834250983338715	0	Espeero no dia 1° haddad subindo a rampa........da polícia federal
768494520168447_335750506993051	0	Vamo vamo PT tem q respeita partido que cuida dos pobre..  trabalhador tamo junto 13 ... fernando Haddad ditadura nunca mais.......
768494520168447_105687220382172	0	Por as opiniões neste sair o pt estar ganhando mais sugestão do lado do 13 doque do lado de vocês estão muito fraquinha no meu gosto vocês não tenhe medo de perder não falem a verdade??????????????.
768494520168447_2466769103549840	1	Quebrou o Brasil quebrou São Paulo tão a quase 2 décadas no governo e só agora vai salvar a Pátria
768494520168447_174861523453930	0	Não tenha medo haddad o posso nao esqueceu o que de bom  o TP fez com povo
768494520168447_911773049016205	0	O que leva comida na mesa é trabalho. O que significa o homem é trabalho. Democracia na enche barriga de ninguém. Quantos milhões de desempregados temos hoje? Outra coisa, acho que vocês fundaram outra cidade, a Curitiba que conheço quer o Lula preso.
768494520168447_158128791792391	0	Eu tenho Irmãos que moram em São Paulo e de Maneira nenhuma o Haddad foi mal prefeito.o pessoal falam o que ñ sabem.
768494520168447_245444126142571	0	Que leva comida para mesa é trabalho isso foi ilusão no governo do PT,
768494520168447_118979949079029	0	Pesquisa meu povo sobre o plano de governo do hadad e leia para vocês tirarem duas conclusões com convicção 
E ter certeza que vai virar nele pois no seu plano as suas ideias são totalmente anti cristãs contra os valores da família e da igreja .
Está disponível a todos vamos votar com consciência e pensar no futuro dos seus filhos e netos 
As vezes nos nos precipitamos e defendemos algo que não está de acordo com nossa índole
768494520168447_108830586703917	0	Sao todos desempregados e estao felizes plena segunda feira ou sao todos feirantes????
768494520168447_185819365645108	0	Muitas pessoas falam e critica o pt e esquecem q o pt q tirou muita gente da pobreza e eu continuo com o pt e nois de novo lula......
768494520168447_1126440407516099	0	Meus Deus em plena campanha para apontar um plano de crescimento do Brasil e uma turminha falando e libertar Lula , o cara não tem autonomia para lidar , caramba que povinho
768494520168447_768545226830043	13	#Haddad13
768494520168447_2011104755855511	0	vamos com tudo tive um sonho e esse se tornará verdade pra frente galera esse desafio e bom e ótimos
768494520168447_741027489580455	0	Vai ter jeito sim. Não dependemos de ninguém pra agir. Nós não estamos mortos e nem somos berros. É  13 eu apoio
768494520168447_572429049850975	0	Me explicar algo que não entendo. Vamos depender dele com a arma pra nos defender? Há para ele não cuidar nem da vida dele que dirá a minha
768494520168447_312959906161194	0	Ai é presidente de verdade ,ele. O povo ama porque ele vive no meio do povo. Nao atraz de rede social. Como bossonaro
768494520168447_278557096119307	0	Precisa restaurar a mente das pessoas que fala o PT destruiu o Brasil seja humano entes de falar bobeira!
768494520168447_252963015404104	0	Se não deram jeito em 16 anos agora aprenderam fazer mágica além de roubar.
768494520168447_1843114139130081	0	Na venezuela ta chei de dotor na pobresa e correno pro Brasil
768494520168447_245859219430761	0	Mais o povo não  vam perder nós estamos a qui pra defender ele  sempre o Lula é 13 de Novo????
768494520168447_104238697230105	0	Kd a tomada aérea que o PT nunca mostra para sabermos o pouco de gente que tem?
768494520168447_2186046828328809	0	de 1988 ate agora o IBOP numca errou  vai da hdd no seg turno vamos q vamos ai eh so partir p abraço
768494520168447_731693137182911	1	Aí vai q já deu certo Haddad migué  tirá  de vocês c fia em Deus como dois mais dois é quatro
768494520168447_768531450164754	12	Haddad13 Meu Presidente!
768494520168447_894183664111148	0	ese sin e o governo do pobre que tem vergonha na cara e esperassa de um Brasil melhor
768494520168447_169933167246369	0	#Haddad em sp junto com o #JilmarTatto tirou os Adelson Cobrador de Onibus  os #cobradoresdeonibus de #excooperativasdeonibussp e deixou milhares de #paisemaesdefamiliasdesempregados
768494520168447_994491184092765	0	Pt nunca aq em sc e trabalho e honestidade um dos melhores estados e vcs nunca governaram pra roubar nossas riquezas
768494520168447_2352064128143938	0	Como pode o Haddad tem processo nas costas sobre a Prefeitura de São Paulo
768494520168447_582738908827688	0	O povo não o que está fazendo guando acordar será tarde só de olhar na cara deste homem já dá pra saber que é um padrão pessoal se encheram sinão sera  tarde demais
768494520168447_274391779950007	0	Precisamos de um presidente que de suporte aos nossos estudantes.  Eles precisam sair do ensino médio sabendo pra onde ir.  Haddad você pode fazer por eles
768494520168447_768535883497644	12	#HADDAD13PRESIDENTE
768494520168447_768805240137375	9	O povo soberano 
É  13 dia 7
É Haddad e Manuela 
É Lula
768494520168447_556274041476898	0	Pessoal vcs tão ajudando o comunismo se instaurar no Brasil, emm breve eles começam mostrar as garras.
768494520168447_768582410159658	11	"O câncer está aí!!!
Uma metástase chamada Haddad.
Você tem o direito de votar nele.
Os professores também têm o direito de votar nele, claro!
Só não terão mais o direito de reclamar quando um aluno lhe der um tapa na cara, um chute.
O Agricultor tem o direito de votar nele!
Só não terá mais o direito de reclamar quando sua propriedade for invadida e destruída pelo MST.
O comerciante tem o direito de votar nele!
Só não terá o direito de reclamar dos assaltos diários.
As mães têm o direito de votar nele!
Só não terão mais o direito de chorar quando ver o cara que deu um tiro na cabeça do seu filho(a) para roubar um celular sair sorrindo da delegacia.
Nessa hora você terá o direito de por uma música da Daniela Mercury, do Caetano Veloso, da Anitta...
Isso vai te ajudar a se acalmar"

Kleber Augusto Pereira
768494520168447_962832343917721	0	Esse aí sim sempre com sorriso no rosto Esse é o do povão posso até perder meu voto mas eu nunca desisto do 13 e nem minha família que olha que não é pequena viu
768494520168447_177095143166130	0	Treze anos jogando a sujeira debaixo do tapete enganando os trouxas.
768494520168447_2128976477365516	0	Não se preocupe que nós vamos estar com você PT Não se preocupe que você não vai perder essa guerra e diga para esse outro aí que vai comer capim é ele ele é que vai comer capim
