post_id	date	message	num_likes	num_angry	num_shares
211857482296579_1823100707838907	2020-03-20T13:18:11+0000	"- acoes de prevencao contra coronavirus nos presidios federais. visitas sociais suspensas. a ameaca do coronavirus nao pode ser resolvida abrindo as portas das prisoes ou deixando de prender quando necessario, pois deixa a populacao vulneravel ao crime.  - assista esta e outras medidas adotadas ate entao pelo ministerio da justica e seguranca publica.   . ministerio da justica e seguranca publica (ministro moro)  . link no youtube: https://youtu.be/omeg-mvgigy"	32796	33	4415
211857482296579_723735751493984	2020-03-20T11:34:07+0000	"- conversa com a imprensa agora pela manha no palacio do alvorada:  . link no youtube: https://youtu.be/lb_lpecuzo8"	74812	346	8333
211857482296579_509554709993434	2020-03-19T22:00:27+0000	"- live de quinta-feira com o presidente (19/03/2020).  - reducao do preco do gas e combustiveis nas refinarias; - atualizacao sobre o coronavirus; - diminuicao da taxa de juros para aposentados; - voucher para trabalhador informal; - fronteiras e mais.  . link no youtube: https://youtu.be/hh0jhakiwf0"	150117	769	32736
211857482296579_1822088181273493	2020-03-19T21:21:03+0000	"mais acoes do governo federal, envolvendo o ministerio da saude no enfrentamento do coronavirus:  1- r$432 milhoes destinados a estados para reforcar acoes contra o covid19.  2- distribuicao inicial de dezenas de milhares de kits para identificacao do virus.  3- recursos financeiros a unidades de saude das cidades de toda brasil que fiquem mais tempo em funcionamento.  4- aprovacao do registros de mais 8 empresas para testes rapidos para o coronavirus.  5- uniao nacional dos produtores de alcool se propos gratuitamente na distribuicao da materia prima que se fizer necessario para a producao de insumos no combate ao coronavirus.  6-  impostos de importacao zerados para 67 produtos que vao de mascaras a alcool em gel.  7- autorizacao da producao de alcool em gel nas farmacias de manipulacao.  8- convocacao de mais de 5.000 medicos.  9- disponibilizacao inicial de 2.000 leitos para enfermidades relacionadas.  . mais informacoes no video resumido:  . link no youtube: https://youtu.be/tlz2g5kf7ai  ministerio da saude"	29686	37	4897
211857482296579_1821788831303428	2020-03-19T16:57:26+0000	"- para minimizar os impactos do coronavirus no pais e garantir a saude da populacao, temos como missao a circulacao e o abastecimento de insumos, mercadorias e itens basicos em todas as regioes.  1- portos: protecao maxima para continuidade de operacoes: equipamentos a trabalhadores de campo, afastamento de grupo de risco, escala digital, triagem e restricoes a tripulacoes de fora.  2- aviacao: apresentamos mp para garantir minimamente o setor e manter linhas essenciais no abastecimento de remedios, vacinas e insumos.  3- estradas / caminhoneiros: monitoramento, orientacao e indicacao de postos de triagem e equipamentos, assistencia a profissionais autonomos em grupos de risco. encaminhamento de proposta de prorrogacao de prazos de renovacoes a vencer, incluindo carteira de motorista (cnh).  . acompanhe : ministerio da infraestrutura"	53058	33	7491
211857482296579_1821712267977751	2020-03-19T16:12:40+0000	"- o governo publica portaria determinando fechamento de fronteiras do brasil com paises vizinhos da america do sul: argentina; bolivia; colombia; guiana; guiana francesa; peru e paraguai. mais acoes a caminho pensando tambem no inevitavel impacto financeiro das familias envolvidas.  govbr"	116720	57	12982
211857482296579_1821591271323184	2020-03-19T15:03:27+0000	"- petrobras reduz preco dos combustiveis:  - nesta data a petrobras reduziu, nas refinarias, o preco da gasolina em 7,5%, do oleo diesel em 12% e do gas em 5%.  - com isso, no acumulado do ano, a reducao do diesel e de 29,1%, da gasolina 30,1% e do gas 7,9%."	136425	182	31052
211857482296579_1821573884658256	2020-03-19T14:51:31+0000	"- a uniao das industrias de cana de acucar (unica) anuncia a doacao de alcool que se fizer necessario para a producao de insumos no combate ao coronavirus. alem disto, o governo zera os impostos de importacao de 67 produtos, que vao de mascaras cirurgicas a alcool em gel e autoriza a facilitacao de producao destes nas farmacias de manipulacao. mais detalhes na explanacao do presidente da anvisa.  - lembrando que a principal e basica medida inicial de prevencao e sempre que possivel, lavar as maos com agua e sabao.  . link no youtube: https://youtu.be/4hy4aqpbtcy"	39823	16	7806
211857482296579_1821472074668437	2020-03-19T13:32:16+0000	"- anvisa aprova registros de oito empresas para testes rapidos para o coronavirus.  - as novas credenciadas estao permitidas, dentro das regras sanitarias, a produzir mais kits de identificacao para a populacao.  . anvisa"	54441	13	6399
211857482296579_1821398298009148	2020-03-19T12:27:24+0000	"- fechamento de fronteiras e mp da aviacao, apos coletiva interministerial sobre acoes de combate ao coronavirus: https://t.co/kf3dyppck5  - exposicao das atitudes tomadas pelo time de ministros. https://t.co/b1jktnznv7"	64795	61	6533
211857482296579_1821348991347412	2020-03-19T11:48:24+0000	"- a uniao entre os tres poderes - executivo, legislativo e judiciario - e primordial para que o brasil atravesse pela crise causada pelo coronavirus.   - o brasil tem pressa!"	42221	43	3424
211857482296579_1820568708092107	2020-03-19T00:42:50+0000	"nunca abandonarei o povo brasileiro, para o qual devo lealdade absoluta! boa noite a todos!"	411630	357	20671
211857482296579_1820420414773603	2020-03-18T22:10:34+0000	"compartilhem https://www.facebook.com/secomvc/videos/1619676564873109/"	22013	54	3265
211857482296579_1820091434806501	2020-03-18T17:47:39+0000	"compartilhem https://m.facebook.com/story.php?story_fbid=235927607801919&id=133851273405916  .acompanhe pelo youtube: https://youtu.be/lhltnqinvm4"	25955	81	5698
211857482296579_1820088341473477	2020-03-18T17:46:30+0000	"- o governo federal prorrogou o prazo para inscricoes no programa mais medicos. os profissionais trabalharao nas capitais e cidades de todo o brasil. neste momento serao mais 5.000 medicos contratados para o combate ao coronavirus."	22562	27	3162
211857482296579_1819973901484921	2020-03-18T17:05:36+0000	"- o jornal hoje (tv globo) e veja on line, divulgam, de forma ostensiva, panelaco hoje as 20h30 contra o presidente jair bolsonaro. - mas a mesma imprensa, que se diz imparcial, nao divulga outro panelaco,  as 21h a favor do governo jair bolsonaro."	100965	857	14521
211857482296579_1819888148160163	2020-03-18T17:01:40+0000	"- a vacina contra o covid19 foi testada em humanos pela primeira vez. os testes aconteceram nos eua"	72008	30	20938
211857482296579_1819932834822361	2020-03-18T16:35:13+0000	"- o ministro marcos pontes trabalha na ampliacao da velocidade de banda larga para o enfrentamento do coronavirus. entenda:  ministerio da ciencia, tecnologia, inovacoes e comunicacoes"	28031	14	4024
211857482296579_1819847714830873	2020-03-18T15:22:33+0000	"- crise vivemos e superamos. - confio e sou leal ao povo. - reflexao e verdade acima de tudo."	63417	74	24342
211857482296579_1819789698170008	2020-03-18T14:36:00+0000	"- o ministro paulo guedes trabalha na desoneracao de produtos medicos e hospitalares para conter a disparada de precos dos itens de combate ao coronavirus, causada pela alta demanda produzida pela epidemia. na pratica, reduzir a zero os impostos sobre 67 produtos, que vao da mascara cirurgica ao alcool em gel.  - o gabinete interministerial estuda calculos para liberar mais saques do fgts  e retardar o recolhimento de impostos sobre a folha de pagamentos para dar folego a empresas. o governo ainda anunciou antecipacao para abril o pagamento de metade do 13o salario de aposentados e pensionistas do inss, que normalmente acontece em agosto e suspensao por 120 dias a prova de vida para segurados do inss."	84120	36	16195
211857482296579_1819534424862202	2020-03-18T10:36:26+0000	"- considerando a incapacidade do regime ditatorial venezuelano de responder a epidemia do covid-19, o governo brasileiro adotara medidas restritivas na fronteira com a venezuela, de modo a garantir a seguranca e a saude do nosso povo, em especial da regiao norte do pais.  - as medidas restritivas atendem a declaracao de emergencia da oms, bem como as recomendacoes da agencia nacional de vigilancia sanitaria, e terao prazo de 15 dias, podendo ser prorrogadas conforme recomendacao tecnica da anvisa. servicos essenciais como transporte de cargas estao mantidos."	79454	135	7238
211857482296579_1818929858255992	2020-03-18T00:45:57+0000	"- informo que meu 2deg teste para covid-19 deu negativo. - boa noite a todos."	388893	255	67725
211857482296579_1807043002763728	2020-03-17T20:30:08+0000	"- superar este desafio depende cada um de nos. o caos so interessa aos que querem o pior para o brasil. se, com serenidade, populacao e governo, junto com os demais poderes, somarmos os esforcos necessarios para proteger nosso povo, venceremos nao so este mal como qualquer outro!  - nos somos acostumados a superar as adversidades. na tempestade, ajudamos uns aos outros. somos uma nacao de irmaos. nenhum virus e mais forte do que o nosso povo. estamos lutando e faremos o que for necessario para proteger a vida de cada brasileiro!  . link no youtube: https://youtu.be/inxgn72z5-w"	91446	597	13550
211857482296579_1818510568297921	2020-03-17T19:05:34+0000	"- acoes de prevencao contra coronavirus nos presidios federais. visitas sociais estao suspensas por 15 dias e as de advogados por 5 dias. outras medidas sob responsabilidade do poder executivo federal tambem estao sendo tomadas pelo ministerio da justica e seguranca publica"	43753	27	3157
211857482296579_1818227324992912	2020-03-17T15:22:46+0000	"todos juntos! com a uniao dos poderes executivos, legislativo, judiciario e populacao brasileira, venceremos! o governo federal libera mais r$ 432 milhoes aos estados para reforcar as acoes contra o covid19. veja no portal saude como os gestores podem usar esse recurso para proteger a saude dos brasileiros https://t.co/dru3e4nejy"	79495	97	10468
211857482296579_1818111105004534	2020-03-17T13:52:01+0000	"- assim como exposto em postagens anteriores, seguem mais detalhes sobre acoes do governo diante do coronavirus:   - para a populacao mais vulneravel serao destinados r$ 83,4 bilhoes.  os recursos serao para:  1) r$ 23 bilhoes - antecipacao da segunda parcela do 13o de aposentados e pensionistas do inss para maio  2) r$ 21,5 bilhoes - valores nao sacados do pis/pasep serao transferidos para o fgts para permitir novos saques  3) r$ 12,8 bilhoes - antecipacao do abono salarial para junho  4) r$ 3,1 bilhoes - reforco ao programa bolsa familia: destinacao de recursos para possibilitar a ampliacao do numero de beneficiarios - inclusao de mais de 1 milhao de pessoas  5) r$ 23 bilhoes - antecipacao da primeira parcela do 13o de aposentados e pensionistas do inss para abril  6) reducao do teto de juros do consignado, aumento da margem e do prazo de pagamento  fonte: ministerio da economia"	55902	58	11856
211857482296579_1817907728358205	2020-03-17T10:47:05+0000	"brasilia - df, segunda-feira, 16 de marco de 2020  edicao completa do dou / atos do poder executivo  decreto no 10.277, de 16 de marco de 2020  institui o comite de crise para supervisao e monitoramento dos impactos da covid-19.  o presidente da republica, no uso da atribuicao que lhe confere o art. 84, caput, inciso vi, alinea \"a\", da constituicao, decreta:  art. 1o fica instituido o comite de crise para supervisao e monitoramento dos impactos da covid-19.  art. 2o o comite e orgao de articulacao da acao governamental e de assessoramento ao presidente da republica sobre a consciencia situacional em questoes decorrentes da pandemia da covid-19.  art. 3o o comite e composto pelo: i - ministro de estado chefe da casa civil da presidencia da republica, que o coordenara; ii -  ministro de estado da justica e seguranca publica; iii - ministro de estado da defesa; iv - ministro de estado das relacoes exteriores; v - ministro de estado da economia; vi - ministro de estado da infraestrutura; vii - ministro de estado da educacao; viii - ministro de estado da cidadania; ix - ministro de estado da saude; x - ministro de estado da ciencia, tecnologia, inovacoes e comunicacoes; xi - ministro de estado da controladoria-geral da uniao; xii - ministro de estado da mulher, da familia e dos direitos humanos; xiii - ministro de estado chefe da secretaria-geral da presidencia da republica; xiv - ministro de estado chefe da secretaria de governo da presidencia da republica; xv - ministro de estado chefe do gabinete de seguranca institucional da presidencia da republica; xvi - advogado-geral da uniao; xvii - presidente do banco central do brasil; xviii - diretor-presidente da agencia nacional de vigilancia sanitaria - anvisa; xix - presidente do banco do brasil s.a.; xx - presidente da caixa economica federal; xxi - presidente do banco nacional de desenvolvimento economico e social; e xxii - coordenador do centro de operacoes de emergencias em saude publica da secretaria de vigilancia em saude do ministerio da saude. ss 1o os membros do comite poderao se fazer representar nas reunioes: i - por ocupante de cargo de natureza especial, nas hipoteses dos incisos i a xvi do caput; ii - por outros diretores, nas hipoteses dos incisos xvii a xxi do caput; e iii - pelo seu substituto na funcao, na hipotese do inciso xxii do caput. ss 2o o coordenador podera convidar para participar das reunioes do comite, de acordo com o tema a ser discutido: i - ministros de estado que nao componham o comite, com direito a voz e a voto na reuniao para a qual forem convidados; ii - membros do poder legislativo, do poder judiciario e do ministerio publico, com direito a voz e sem direito a voto; e iii - outras autoridades publicas e especialistas, com direito a voz e sem direito a voto. ss 3o o membro de que trata o inciso xxii do caput e respectivo suplente serao indicados pelo ministro de estado da saude e designados pelo coordenador do comite.  art. 4o o comite se reunira sempre que convocado pelo seu coordenador. ss 1o o quorum de reuniao do comite e de maioria absoluta e o quorum de aprovacao e de maioria simples. ss 2o alem do voto ordinario, o coordenador tera o voto de qualidade em caso de empate.  art. 5o o comite podera instituir grupos de trabalho temporarios com o objetivo de auxiliar no cumprimento de suas atribuicoes.  art. 6o a secretaria-executiva do comite sera exercida pela subchefia de articulacao e monitoramento da casa civil da presidencia da republica.  art. 7o a participacao no comite e nos grupos de trabalho sera considerada prestacao de servico publico relevante, nao remunerada.  art. 8o o comite atuara de forma coordenada com o grupo executivo interministerial de emergencia em saude publica de importancia nacional e internacional, de que trata o decreto no 10.211, de 30 de janeiro de 2020.  art. 9o este decreto entra em vigor na data de sua publicacao. brasilia, 16 de marco de 2020; 199o da independencia e 132o da republica.  jair messias bolsonaro walter souza braga netto  . para acompanhar medidas que vem sendo tomados ha semanas e atualmente, acompanhe as redes sociais:  . ministerio da justica e seguranca publica, ministerio da defesa, ministerio das relacoes exteriores, ministerio da economia, ministerio da infraestrutura, ministerio da educacao - mec, ministerio da cidadania, ministerio da saude, ministerio da ciencia, tecnologia, inovacoes e comunicacoes, controladoria-geral da uniao - cgu, ministerio da mulher, familia e direitos humanos, banco central do brasil, caixa, bndes, anvisa, ministerio do desenvolvimento regional e outros..."	28347	22	2721
211857482296579_1817488358400142	2020-03-17T01:31:36+0000	"- - visando combater os impactos causados pelo novo coronavirus, anunciamos a liberacao de ate r$ 147,3 bilhoes, que serao destinados ao atendimento aos mais vulneraveis, a manutencao de empregos, reforcos na saude, entre outras acoes.  - instituimos tambem, apos reuniao interministerial realizada na tarde de hoje, um gabinete de crise para monitorar os efeitos do covid-19 e desenvolver mais acoes de combate ao virus. estamos atentos e novas medidas serao adotadas."	48469	37	6429
211857482296579_1817379455077699	2020-03-16T23:37:44+0000	"- para maiores detalhes verdadeiros acompanhe as postagens diarias, ha semanas, dos perfis nas redes sociais:  . ministerio da saude . ministerio da economia . ministerio da ciencia, tecnologia, inovacoes e comunicacoes . secomvc . tv brasilgov . govbr"	24345	31	4996
211857482296579_1817288781753433	2020-03-16T22:04:20+0000	"- para 2020, foram disponibilizados r$ 65,5 bilhoes do fgts em financiamentos para habitacao. a expectativa e de que sejam financiadas 526 mil moradias das faixas 1,5, 2 e 3. alem disso, mais de 1,3 milhao de empregos devem ser gerados.  ministerio do desenvolvimento regional"	43021	42	3740
211857482296579_1817036065112038	2020-03-16T18:04:08+0000	"- entrevista a datena. - 16/03/2020  .youtube: https://youtu.be/m0za8msoo64"	163166	1054	60743
211857482296579_1816294725186172	2020-03-16T01:46:27+0000	"- cnn brasil: jair bolsonaro. - entrevista completa."	157696	351	56828
211857482296579_1816197068529271	2020-03-16T00:36:44+0000	". link no youtube: https://youtu.be/z2uuz097auq"	61703	123	10753
211857482296579_1816088945206750	2020-03-15T23:18:46+0000	"- balneario camboriu /sc:"	32424	129	3798
211857482296579_1816059891876322	2020-03-15T23:01:48+0000	"- curitiba / pr:"	32499	107	4328
211857482296579_1816021345213510	2020-03-15T22:42:16+0000	"- boa vista / rr:"	52336	174	10216
211857482296579_1815978358551142	2020-03-15T22:17:51+0000	"-natal /rn:"	27895	75	4427
211857482296579_1815946038554374	2020-03-15T22:03:31+0000	"- caminhoneiros pro-bolsonaro:"	75898	96	19590
211857482296579_1815856178563360	2020-03-15T21:15:50+0000	"- sao paulo -sp:"	73039	174	24664
211857482296579_1815829298566048	2020-03-15T21:05:52+0000	"- londrina /pr:"	38457	84	7895
211857482296579_1815804728568505	2020-03-15T20:55:59+0000	"- manaus / am:"	44276	66	10291
211857482296579_1815759655239679	2020-03-15T20:39:18+0000	""	58528	110	14868
211857482296579_1815735821908729	2020-03-15T20:30:16+0000	"- joao pessoa / pb:"	43170	65	12577
211857482296579_1815702975245347	2020-03-15T20:19:12+0000	""	85381	183	25761
211857482296579_1815676395248005	2020-03-15T20:09:40+0000	"- goiania / go:"	26851	42	5367
211857482296579_1815651175250527	2020-03-15T20:00:35+0000	"- imperatriz /ma:"	35568	42	4254
211857482296579_1815634601918851	2020-03-15T19:54:21+0000	"- recife / pe:"	63763	81	10585
211857482296579_1815598438589134	2020-03-15T19:41:47+0000	"- fortaleza / ceara:  andre fernandes"	47030	71	14563
211857482296579_1815561255259519	2020-03-15T19:27:30+0000	"- porto alegre / rs:"	68861	98	10105
211857482296579_1815534685262176	2020-03-15T19:18:33+0000	"- vilavelha/vitoria - es"	46469	61	17963
211857482296579_1815457265269918	2020-03-15T18:45:38+0000	"- icarai (niteroi-rj):"	29958	50	5500
211857482296579_1815413055274339	2020-03-15T18:28:36+0000	"  paulo henrique borrachinha"	67225	143	13581
211857482296579_1815363348612643	2020-03-15T18:12:34+0000	"- foz do iguacu/pr:"	87095	118	41414
211857482296579_1815329848615993	2020-03-15T18:01:18+0000	""	36938	53	4439
211857482296579_1815242945291350	2020-03-15T17:34:28+0000	"- brasilia-df:"	180750	252	37341
211857482296579_1815200175295627	2020-03-15T17:22:00+0000	"- mogi mirim / sp:"	49530	55	14435
211857482296579_1815147081967603	2020-03-15T17:12:54+0000	"- francisco beltrao/pr:"	83637	102	14967
211857482296579_1815031205312524	2020-03-15T16:49:03+0000	"- maceio/al:"	42316	67	12096
211857482296579_1814988555316789	2020-03-15T16:41:46+0000	"- campinas/sp:"	40807	62	10771
211857482296579_1814938255321819	2020-03-15T16:33:12+0000	"- uberlandia/mg:"	45450	71	12839
211857482296579_1814851211997190	2020-03-15T16:21:04+0000	"- santarem-pa:   - para saber muitos detalhes por todo brasil acompanhe conexao politica"	29687	52	6971
211857482296579_1814705402011771	2020-03-15T16:07:26+0000	"- gaspar/sc:"	104919	216	31515
211857482296579_1271951536337594	2020-03-15T16:06:23+0000	""	149571	693	66847
211857482296579_1814654165350228	2020-03-15T15:46:59+0000	"belo horizonte-mg:"	53782	70	21564
211857482296579_1814597675355877	2020-03-15T15:32:14+0000	"- salvador/ba."	55511	76	22761
211857482296579_1814589332023378	2020-03-15T15:30:08+0000	"- rio de janeiro."	68538	114	21421
211857482296579_1814579472024364	2020-03-15T15:26:59+0000	"- salvador/ba."	51807	74	17711
211857482296579_1814506578698320	2020-03-15T15:03:27+0000	"- brasilia/df. - eu te amo, meu brasil."	101576	168	33434
211857482296579_1814476418701336	2020-03-15T14:52:36+0000	"- parnaiba/pi. - um abraco meu nordeste."	126005	144	28135
211857482296579_1814428858706092	2020-03-15T14:35:10+0000	"- volta redonda/rj."	38250	65	7944
211857482296579_1814419192040392	2020-03-15T14:31:54+0000	"- brasilia/df. - o brasil e de todos nos."	124292	346	35537
211857482296579_1814390062043305	2020-03-15T14:22:12+0000	"- ribeirao preto/sp. - deus acima de todos!"	63398	92	27234
211857482296579_1814376822044629	2020-03-15T14:18:18+0000	"- copacabana/rj. - brasil acima de tudo!"	98025	277	45240
211857482296579_1814359725379672	2020-03-15T14:11:33+0000	"- brasilia, df: engarrafamento na esplanda."	64449	94	24100
211857482296579_1814294398719538	2020-03-15T13:26:18+0000	"- brasilia/df, 10h. - devemos lealdade ao povo brasileiro."	86800	152	21827
211857482296579_1814252775390367	2020-03-15T12:57:43+0000	"- belem/para. - video: dep. eder mauro."	115994	137	58332
211857482296579_1814196912062620	2020-03-15T12:05:06+0000	"- esta semana: 21km de duplicacao da br101/rs; pontos de parada em condicoes sanitarias em pe, se e pr; construcao de ponte na br 392/rs; nova pavimentacao em setores da br116/ba; inicio de serie de acoes na br156/ap; conservacao em pontos da br101/se...  - esta semana devido as chuvas: rapida correcao de afundamento de pista na br153/go; correcao de problema na br230/pb; trabalho intenso na br135/pi; em menos de 6h, liberacao de trafego devido a deslizamento na br116/mg; em 24h, liberacao de trecho na br222/ma...  . detalhes: ministerio da infraestrutura  dnit - departamento nacional de infraestrutura de transportes"	37064	14	3957
211857482296579_1813726548776323	2020-03-14T22:35:00+0000	"- acoes de combate ao coronavirus, parceria na area militar com os estados unidos, bndes voltado ao desenvolvimento interno. algumas das realizacoes do governo federal nesta semana alem das expostas diariamente para conhecimento de todos:  . link no youtube: https://youtu.be/e0xdb4wev0i  secomvc"	33088	19	6551
211857482296579_1813613988787579	2020-03-14T19:46:53+0000	"- nosso governo disponilizou, para o corrente ano, r$ 4 bilhoes para investimentos em saneamento basico. a previsao e atender 4,9 milhoes de pessoas e gerar 92,4 mil empregos.  ministerio do desenvolvimento regional"	47852	15	4785
211857482296579_1813330172149294	2020-03-14T14:16:00+0000	"- nossa ida a mossoro foi adiada por recomendacao medica. - brevemente outra data sera  marcada. - obrigado rio grande do norte. - um abraco meu nordeste."	49962	17	6124
211857482296579_1813188408830137	2020-03-14T11:27:37+0000	"- bilhoes de dinheiro publico que outrora eram destinados para financiar ditaduras, o foro de sp e outros interesses, hoje tem o destino voltado para o desenvolvimento de obras, suporte e avancos para todo brasil.  - o bndes registrou lucro liquido de r$ 17,7 bilhoes em 2019. crescimento de 164% em relacao a 2018. o resultado e recorde para a instituicao.  . bndes . govbr"	97597	17	18823
211857482296579_1812666232215688	2020-03-13T20:57:08+0000	"- via ministerio da justica e seguranca publica (ministro sergio moro):  . link para detalhes: https://t.co/2ok0oaau6o"	22841	6	1992
211857482296579_1812332762249035	2020-03-13T15:49:42+0000	"- nao acredite na midia fake news!  - sao eles que precisam de voces!"	103894	34	8054
211857482296579_1812269335588711	2020-03-13T15:30:46+0000	"- hfa/sabin atestam negativo para o covid-19 o sr. pres. da republica jair bolsonaro"	188086	148	41460
